SourceRow,StageNumber,TimeSinceStartOfTest_s,TimeSinceStartOfStage_s,ShearStrain_pct,q_kPa,p_eff_kPa,PorePressure_kPa,ExcessPorePressure_kPa,VoidRatioUnshifted,VoidRatioCorrected,AxialStrainRate_pct_min,ShearStrainBeforeCompliance_pct,qBeforeCompliance_kPa,pEffBeforeCompliance_kPa,PlotValid
36,9,378173,210,0.033480591785253,12.4137028783312,396.737900959444,707.4,5.89999999999998,0.963790157796599,1.0267901577966,0.0046290951731656,0.033480591785253,12.4137028783312,396.737900959444,1
37,9,378179,216,0.0343228708238757,12.9689616363203,396.822987212107,707.5,6,0.963790157796599,1.0267901577966,0.00463168047405314,0.0343228708238757,12.9689616363203,396.822987212107,1
38,9,378185,222,0.0353757196221544,13.5241047606949,396.808034920232,707.7,6.20000000000005,0.963790157796599,1.0267901577966,0.00463403719221518,0.0353757196221544,13.5241047606949,396.808034920232,1
39,9,378191,228,0.0364285684204322,14.134802457052,396.711600819017,708,6.5,0.963790157796599,1.0267901577966,0.00464828053325787,0.0364285684204322,14.134802457052,396.711600819017,1
40,9,378197,234,0.0372708474590548,14.6900303142595,396.99667677142,707.9,6.39999999999998,0.963790157796599,1.0267901577966,0.00465034806330911,0.0372708474590548,14.6900303142595,396.99667677142,1
41,9,378203,240,0.0383236962573335,15.1895736859638,396.463191228655,708.6,7.10000000000002,0.963790157796599,1.0267901577966,0.00464064654907721,0.0383236962573335,15.1895736859638,396.463191228655,1
42,9,378209,246,0.0391659752959562,15.7447821131343,396.248260704378,709,7.5,0.963790157796599,1.0267901577966,0.00464270716458637,0.0391659752959562,15.7447821131343,396.248260704378,1
43,9,378215,252,0.0402188240942349,16.2998690542702,396.233289684757,709.2,7.70000000000005,0.963790157796599,1.0267901577966,0.00464482603480531,0.0402188240942349,16.2998690542702,396.233289684757,1
44,9,378221,258,0.0410611031328575,16.8550575832103,396.018352527737,709.6,8.10000000000002,0.963790157796599,1.0267901577966,0.00463555398278241,0.0410611031328575,16.8550575832103,396.018352527737,1
45,9,378227,264,0.0421139519311353,17.4101222851473,395.703374095049,710.1,8.60000000000002,0.963790157796599,1.0267901577966,0.00463765893408451,0.0421139519311353,17.4101222851473,395.703374095049,1
46,9,378233,270,0.0429562309697579,17.9652909158569,395.688430305286,710.3,8.79999999999995,0.963790157796599,1.0267901577966,0.00463981504986394,0.0429562309697579,17.9652909158569,395.688430305286,1
47,9,378239,276,0.0440090797680366,18.4647713155141,395.554923771838,710.6,9.10000000000002,0.963790157796599,1.0267901577966,0.00464178927050407,0.0440090797680366,18.4647713155141,395.554923771838,1
48,9,378245,282,0.0448513588066593,18.9643589212997,395.621452973767,710.7,9.20000000000005,0.963790157796599,1.0267901577966,0.0046438152352678,0.0448513588066593,18.9643589212997,395.621452973767,1
49,9,378251,288,0.0456936378452819,19.4639380995995,395.787979366533,710.7,9.20000000000005,0.963790157796599,1.0267901577966,0.0046350344471368,0.0456936378452819,19.4639380995995,395.787979366533,1
50,9,378257,294,0.0467464866435606,19.9633890030561,395.754463001019,710.9,9.39999999999998,0.963790157796599,1.0267901577966,0.00463704692156458,0.0467464866435606,19.9633890030561,395.754463001019,1
51,9,378263,300,0.0475887656821832,20.4629502729485,395.220983424316,711.6,10.1,0.963790157796599,1.0267901577966,0.00698581129912859,0.0475887656821832,20.4629502729485,395.220983424316,1
